Date and Time,Voltage,TotalCurrent,Tank Mode: Left Y Axis,Tank Mode: Right Y Axis,Arcade Mode: Speed (1 to -1),Arcade Mode: Right X Axis,Drive Mode,UpperLimitSwitchState,LowerLimitSwitchState,StackerEncoderDistance,StackerMotorValue,Claw Pressure,Left Drive Speed,Right Drive Speed,X-position,Y-position,Heading,Traveled
20150210_060314273,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060315085,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060315898,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060316710,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060317521,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060318334,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060319134,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060319951,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060320763,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060321576,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060322389,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060323194,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060323995,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060324808,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060325618,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060326431,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060327220,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060328033,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060328845,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060329658,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060330471,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060331275,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060332087,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060332900,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060333712,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060334525,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060335338,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060336128,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060336941,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060337753,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060338561,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060339373,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060340186,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060340998,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060341811,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060342623,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060343429,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060344241,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060345046,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060345831,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060346643,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060347456,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060348268,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060349081,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060349893,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060350706,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060351517,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060352330,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060353142,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060353955,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060354753,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060355565,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060356378,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060357190,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060358003,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060358808,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060359625,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060400437,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060401250,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060402062,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060402875,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060403687,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060404500,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060405312,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060406114,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060406927,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060407717,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060408530,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060409342,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060409991,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060410560,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060411167,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060411893,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060412469,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060412997,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060413604,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060414194,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060414761,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060415313,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060415867,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060416439,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060417016,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060417576,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060418237,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060418828,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060419388,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060419936,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060420492,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060421044,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060421576,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060422148,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060422925,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060423512,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060424050,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060424606,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060425227,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060425947,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060426495,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060427051,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060427611,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060428163,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060428715,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060429257,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060429793,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060430341,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060430905,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060431453,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060432032,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060432671,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060433405,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060434068,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060434749,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060435500,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060436305,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060436942,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060437746,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060438509,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060439248,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060439955,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060440594,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060441299,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060442111,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060442924,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060443729,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060444541,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060445354,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060446167,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060446979,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060447781,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060448587,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060449399,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060450206,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060450995,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060451782,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060452594,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060453407,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060454219,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060455027,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060455829,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060456622,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060457236,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060458043,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060458855,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060459668,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060500480,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060501293,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060502082,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060502886,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060503698,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060504511,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060505316,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060506129,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060506941,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060507735,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060508547,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060509356,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060510153,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060510958,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060511771,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060512570,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060513382,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060514195,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060515007,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060515664,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060516475,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060517258,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060518060,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060518876,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060519691,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060520504,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060521316,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060522129,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060522941,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060523746,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060524538,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060525350,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060526163,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060526963,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060527776,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060528586,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060529380,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060530194,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060531006,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060531812,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060532625,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060533410,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060534224,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060535037,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060535849,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060536662,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060537466,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060538279,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060539095,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060539907,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060540713,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060541525,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060542338,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060543145,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060543946,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060544755,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060545563,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060546375,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060547188,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060547993,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060548803,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060549610,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060550423,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060551220,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_060552032,0,0,0,0,0,0,Tank,0,0,1.3,0.5,-1,0,0,0,0,5.140998376,0
20150210_060552845,0,0,0,0,0,0,Tank,0,0,0.3,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060553658,0,0,0,0,0,0,Tank,0,0,1.8,0.5,-1,0,0,0,0,5.140998376,0
20150210_060554470,0,0,0,0,0,0,Tank,0,0,5.1,0.5,-1,0,0,0,0,5.140998376,0
20150210_060555283,0,0,0,0,0,0,Tank,0,0,8.3,0.5,-1,0,0,0,0,5.140998376,0
20150210_060556088,0,0,0,0,0,0,Tank,0,0,11.6,0.5,-1,0,0,0,0,5.140998376,0
20150210_060556901,0,0,0,0,0,0,Tank,0,0,14.8,0.5,-1,0,0,0,0,5.140998376,0
20150210_060557713,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060558524,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060559336,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060600149,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060600943,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060601755,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060602568,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060603373,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060604186,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060604999,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060605815,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060606628,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060607440,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060608243,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060609052,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060609865,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060610672,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060611485,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060612286,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060613099,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060613904,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060614717,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060615511,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060616327,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060617117,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060617930,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060618742,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060619554,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060620341,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060621153,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060621933,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060622742,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060623554,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060624360,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060625172,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060625977,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060626789,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060627594,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060628406,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060629200,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060629993,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060630806,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060631611,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060632413,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060633225,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060634038,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060634851,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060635663,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060636420,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060637035,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060637717,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060638447,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060639064,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
